dataset_id,dataset_name,existing_description,suggested_description,source,owner
e08bcc3e-2f82-48d6-b6d8-740fab09a400,Campaign Impact Analysis - Impacted DMAs By Day,,Campaign impact analysis measuring advertising effectiveness,inferred,Aaron Olson
4e811597-93b8-4b2f-b625-248410ca5844,Campaign Impact Analysis - Network View,,Campaign impact analysis measuring advertising effectiveness,inferred,Aaron Olson
c39b5468-52a4-489e-9a01-c1827f40753e,Campaign Management - Sites,,,,GSTV-Domo-Admin
01db4693-10f2-4b3a-a93e-a56b138e65c2,Campaign Reporting - Campaign Validated Impressions - Filterable by IO,,Campaign-level validated impression counts for ad delivery verification,inferred,GSTV-Domo-Admin
9a3b9b67-07eb-4200-b9dc-ca68b753607f,Campaign Summary - All Time,by Week,,existing,GSTV-Domo-Admin
20cb7e4d-da44-4ff1-8922-5e904467faa3,Campaign Tracking - Unvalidated Transactions - Daily,,Raw unvalidated fuel transaction data before QA processing,inferred,GSTV-Domo-Admin
d2c04215-9bbd-451d-b6ec-7786d54ef2a4,Campaign Validated Impressions - Base Data Set,"The 'Campaign Validated Impressions - Base Data Set' dataset contains detailed information about advertising campaigns, including impressions, transactions, scheduling, advertiser details, geographic locations, hourly metrics, and various campaign-related attributes. It serves as a comprehensive source for analyzing and optimizing advertising campaigns across multiple dimensions.",,existing,GSTV-Domo-Admin
76966cce-e7a2-4313-9c5b-5acc7f77349a,Campaign Validated Impressions - Base Data Set - Filterable on Date Range,,"Base dataset for campaign-level validated impression counts, used for billing and reporting",inferred,Aaron Olson
76fea933-da72-4f92-a02a-4ae74991d42a,Campaign Validated Impressions - Delivery - 2 Days Ago,"Updated 2023-Jan-18 by Garrett Kohler, add Union All w/ NON_CAMPAIGN_VALIDATED_IMPRESSION",,existing,GSTV-Domo-Admin
c130504b-7319-483d-ab81-5ee52d6e5364,Campaign Validated Impressions - FY23 And Beyond,,Campaign validated impressions for the current and future fiscal years,inferred,Aaron Olson
43f624ba-36b7-4e45-9185-f90567c1ae0a,Campaign Validated Impressions - Historic 2,,Historical campaign validated impressions (archived fiscal years),inferred,GSTV-Domo-Admin
d26b7718-052e-4e12-a9aa-559dbdbc85a3,Campaign Validated Impressions - Last 45 Days,,Campaign-level validated impression counts for ad delivery verification,inferred,Aaron Olson
55ff2cb4-248f-4bd3-a6d1-08f766562629,Campaign Validated Impressions - Previous Month,,Campaign-level validated impression counts for ad delivery verification,inferred,Kayla Cekal
71caa81d-f105-477a-9386-cc9f638d0103,Campaign Validated Impressions - Speedway IO Analysis,Filtered to list of IOs determined by Ad Ops,,existing,GSTV-Domo-Admin
0db9e12a-8b32-4daf-a6e7-f8c6ac905036,Campaign Validated Impressions - Transaction Audition - by Site,Used to determine if CVI dashboard is accurately displaying sites not reporting transactions on a given day,,existing,GSTV-Domo-Admin
a73a2782-e5a0-456b-a079-84e161832d5b,Campaigns - Vistar - Launch Monitoring,,Programmatic advertising data,inferred,GSTV-Domo-Admin
f94bab08-05e0-4583-aaf3-9df003e26588,Casey's RMM Fee Payment,,Data specific to the Casey's retailer network,inferred,Kayla Cekal
4c9563eb-d550-4c4e-8a12-98af67fde026,Casey's Transactions - August 2025 - First Half,,Data specific to the Casey's retailer network,inferred,Aaron Olson
06ccaa9a-80d6-4cda-8a38-944fbde14049,Casey's Transactions - August 2025 - Second Half,,Data specific to the Casey's retailer network,inferred,Aaron Olson
c70d9e6a-63bc-41c3-85fb-8ca691f24372,Casey's Transactions - July 2025 - First Half,,Data specific to the Casey's retailer network,inferred,Aaron Olson
7abdf0a0-284f-4631-9381-793370daa79b,Casey's Transactions - July 2025 - Second Half,,Data specific to the Casey's retailer network,inferred,Aaron Olson
a0569065-f38a-4c49-bd5a-7ee161216a49,Casey's Transactions - June 2025,,Data specific to the Casey's retailer network,inferred,Aaron Olson
08bbb1be-217c-4ab1-913b-4fbfa74ecd7b,Casey's Transactions - September 2025,,Data specific to the Casey's retailer network,inferred,Aaron Olson
56137a0b-e434-461d-9f84-472fb973f2ef,Caseys Deployment for DOMO 091125.xlsx,,Data specific to the Casey's retailer network,inferred,Adam Doughty
4c1f0039-9a37-4672-b180-72f60ad88b6a,Caseys Test - Mock IO Form Upload.xlsx,,Data specific to the Casey's retailer network,inferred,GSTV-Domo-Admin
ab917f0e-8813-48aa-bff5-ca80efeaa7cf,Cassandra - Future Availability Test,,Ad inventory availability data for scheduling and planning,inferred,GSTV-Domo-Admin
a8b2d985-f54d-4966-bb37-6eeaad53740c,Cassandra - Vistar Avails Test Dataset,,,,GSTV-Domo-Admin
5507e074-d5cc-49c4-974c-099f70c305ed,Cat Facts,,,,GSTV-Domo-Admin
3643ef8b-536a-4e63-a379-af697537c5cb,Category,,,,Aaron Olson
18937157-35cf-4c0f-b93b-e25bdffb75ff,Category Restriction Check,,,,Antonio Bowens
3d8b1951-9018-49e8-b2a3-86e6f20cdd8e,Category View,,,,Abigail Kane
a1eebc73-614e-44b9-8c78-9ef8409f9225,Check,,,,Abigail Kane
716248de-2b28-463c-ab5d-356e9f95c277,Check,,,,Kayla Cekal
479072e2-f9f6-4f22-85a4-939250d9741d,Check for duplicates - RPA active report,,Data quality validation check dataset,inferred,Sriram Vepuri
12ffb517-5681-4a67-916e-7b0110ad1e51,Check grouping,,Data quality validation check dataset,inferred,Kayla Cekal
e29b324e-ba1e-4aba-af2b-fddd8a603bb0,Check impression totals,,Data quality validation check dataset,inferred,Kayla Cekal
31e06bf8-3c01-4f85-8e24-83ad43a4f101,Check Ratios,,Data quality validation check dataset,inferred,Kayla Cekal
80e39859-77ea-405f-86c2-bd7669bbafe1,Check: Clawback Calc,,Data quality validation check dataset,inferred,Hailee Mcfarland
ab896718-c85d-48eb-b41b-c12d24f1cdbd,Check: Combined Programmatic Revenue,,Data quality validation check dataset,inferred,Kayla Cekal
5a03562c-64ad-44c1-a2e5-f4afb81fc9a2,Check: Combined Programmatic Revenue,,Data quality validation check dataset,inferred,Aaron Olson
69416ea0-314a-460b-a8e4-2aea0e79b937,Checking Transactions,,Fuel transaction data for site activity monitoring,inferred,Abigail Kane
c4e321b4-70d2-4a23-830a-1fc5b3f5a05a,Circle K Check,,Data specific to the Circle K retailer network,inferred,Aaron Olson
3607d551-0596-4faf-b7a7-86fbee71ebef,Circle K Exclude,,Data specific to the Circle K retailer network,inferred,Adam Doughty
60e99da6-00a9-4a84-adc5-af146022e6ca,Circle K Service Sites - Derrick Abney List,Copy of GSTV Sites With Server Offline_Tech Dispatch_1.19.24.xlsx,,existing,Adam Doughty
6c1abeea-5322-47df-82c8-e90187366b74,Circle K Service Sites - Derrick Abney List - Current Status,,Data specific to the Circle K retailer network,inferred,Adam Doughty
b8637f9c-9479-42c4-9d47-1ee1b9620018,Circle K Sites w/Holiday,,Data specific to the Circle K retailer network,inferred,Adam Doughty
b6c76b02-f664-45dd-8fd8-c25ce81f028e,Circle K Sites w/Holiday In Contract,Awaiting Installation + Contract Date>Today,,existing,Adam Doughty
bde8f126-627d-458c-90d6-723cb04b6e3b,Circle K Verified Owned Sites,MASTER CK List from Al W 120623.xlsx,,existing,Adam Doughty
38853fe6-4bb2-4bf5-988a-67853a815d69,Circle K Weekly Sites List,,Data specific to the Circle K retailer network,inferred,Adam Doughty
e5b964b7-15af-4709-be54-a8fd6aa61b27,Circle K Weekly Temp Site Counts,,Data specific to the Circle K retailer network,inferred,Adam Doughty
bc88c8bd-09dc-43e4-9b84-03829e9e5d2f,CircleK GTVIDs Expiring through 2023.xlsx,For use to remove from Market Plan,,existing,Adam Doughty
1b8b0039-716c-40c4-8299-80ad388e2365,CK Corp Simple List + Omnia,Data for recurring Kristal report to CK,,existing,Adam Doughty
666fc052-86e7-4b5d-910d-69687feb6d3c,Clark Oil Company Weekly Report,,Data specific to the Clark Oil Company retailer network,inferred,Adam Doughty
327f5a81-18f4-4a9b-a12d-a7786f8564e5,Clawback - Pop - Gilbarco ICS Hourly by Terminal,,Revenue clawback calculation data for billing adjustments,inferred,GSTV-Domo-Admin
4c98fba7-db83-4b5e-b0e9-25cf99fe2a05,Clawback: ICS GVR Daily Site POP Stats,,Revenue clawback calculation data for billing adjustments,inferred,Hailee Mcfarland
94ba083f-873e-49fd-8e1a-f5aa777f7824,Combined for POP,,,,Antonio Bowens
4a28d2f4-cf52-4cdc-b8ec-081ba012ea8c,Comscore Transaction Report,,Comscore-measured transaction data for audience and sales attribution,inferred,Abigail Kane
bfb263e3-e40e-499f-90a1-bce82cc7474f,Comscore Transaction Report,,Comscore-measured transaction data for audience and sales attribution,inferred,Abigail Kane
0162f2dd-4cf9-4a7b-8000-4c0f8c6d9f84,Comscore Transaction Report - MP Filters,,Comscore-measured transaction data for audience and sales attribution,inferred,Abigail Kane
a44c7e03-5391-416d-8804-ce1d5547c4f7,Copy Revenue Share - Verifone - Invoice,,,,Kayla Cekal
d936d1f1-e6c9-42ce-ac62-9dd94e3cce07,CPM Floor - Week 4,,CPM floor pricing data for programmatic bid management,inferred,GSTV-Domo-Admin
60424ad7-3ef2-45a4-978a-d452de7e3aed,Creative_Site_Plays,,Creative-to-site play mapping data,inferred,Minu Sara Thomas
ff4ad654-45d4-4b33-90aa-6033f54237c8,Creatives_11072025.csv,,Uploaded CSV data file,inferred,Minu Sara Thomas
e48755a4-b47f-418c-8ff7-59ba1882bb9a,CreditMapping_Quickstart,,,,GSTV-Domo-Admin
1867046b-b33a-4a84-8551-05108fb093c1,Cstore Brand Updates for Gbase,,Site and location reference data,inferred,Kayla Cekal
77dc2548-081c-49f7-8387-248b00e71688,CTV POP Data from Kochava,,Proof of Play ad delivery verification data,inferred,Antonio Bowens
6a49512d-47b7-42c0-849c-a137db5e194e,CVI - Metric Summary - All Campaigns - All Sites - Last 30 Days,"Sum Plays, Transactions, CVIS + Count Sites, IOs by Network by Day, Last 30 Days",,existing,GSTV-Domo-Admin
c99e1203-4cfe-457d-8e9e-b0b3f945712b,CVI dataset - Sriram - Problematic Campaigns - 10/18/2023,,Impression measurement data for ad delivery tracking,inferred,Sriram Vepuri
f5599fac-6209-474a-ad44-fbc7a7f0b924,CVI dataset - Sriram - Problematic Campaigns - 10/18/2023 - v2,,Impression measurement data for ad delivery tracking,inferred,Sriram Vepuri
489bf61f-a1e5-4ec0-90d9-bca83c34f883,CVI dataset - Sriram - Problematic Campaigns - 10/18/2023 v3,,Impression measurement data for ad delivery tracking,inferred,Sriram Vepuri
0e7eb382-0ebd-47b8-afcc-d563671514a5,CVI dataset - Sriram - Problematic Campaigns - 10/18/2023 v3 - fewer columns,,Impression measurement data for ad delivery tracking,inferred,Sriram Vepuri
7ed945b2-c47a-4d49-b29e-6e3bde4877dc,CVI Reporting - Raportal/NY Lottery,,Impression measurement data for ad delivery tracking,inferred,GSTV-Domo-Admin
160a921a-3f15-4a69-a1cf-8d570972e70a,CVI Reporting - Raportal/UniLIVE,,Impression measurement data for ad delivery tracking,inferred,Aaron Olson
f547a03b-72b0-408c-a741-798887d5a13a,"Daily and Hourly Plays, Transactions, CVIs by Site, by IO_Number - Last 60 Days",,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
39f3ce97-da37-4117-9214-9f62f824abcf,Daily CVI by IO Previous Month,,Impression measurement data for ad delivery tracking,inferred,Kayla Cekal
6ee89f87-9662-427a-8900-4009ce0c8f9d,Daily Programmatic Exchange Revenue (States A-I),,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
0b6dbde2-5711-4720-973a-3a65a429e4dd,Daily Programmatic Exchange Revenue (States J-O),,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
0b0dd1e6-599d-4cee-8e4b-647419c1813e,Daily Programmatic Exchange Revenue V2 (States A-I),,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
6ca1d129-0ba7-4e7f-bbba-662859120715,Daily Programmatic Exchange Revenue V2 (States A-I) [Duplicate],,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
40929107-e0b0-4cc9-a590-fdfaebf3340b,Daily Programmatic Exchange Revenue V2 (States P-Z),,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
6b0f2d22-6b90-459a-bbad-6ad5697c9aae,DanJ's View of IOTV Full Status Report,,IOTV (Internet of Things Video) device status and site data,inferred,Scott Anger
751ae9b2-f3be-422a-a984-4150088e9254,Data Check: Programmatic Rev after combined,,Operational monitoring and data governance metrics,inferred,Aaron Olson
d07b2b40-d63c-404a-b6c2-85ec10ad1aae,Data Check: Programmatic Rev at Pivot,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
133db5b2-8580-45ea-a5cf-1ab15ef8a324,Data Check: Programmatic Rev at Rev Join,,Operational monitoring and data governance metrics,inferred,Aaron Olson
e61b046e-d4d0-4f13-8697-f2ed37f9cd04,Data Check: State after Programmatic Join,,Operational monitoring and data governance metrics,inferred,Aaron Olson
2afe06fc-be31-4e81-9bce-9030ee0b8294,Data Check: State after Rev Calc,,Operational monitoring and data governance metrics,inferred,Aaron Olson
6d29b1f6-9724-4ae4-b657-426498047e77,Data Dictionary - Snowflake,Table Catalogs and Schema; Column Definitions,,existing,GSTV-Domo-Admin
5b673abd-9d69-41f1-8aef-c34587a28ecb,Data Quality - Active Sites Not Reporting NVIs In The Last 28 Days,,Operational monitoring and data governance metrics,inferred,Aaron Olson
24ca114b-de42-4fb6-9d7e-7b6397a2106c,Data Quality - Active Sites Not Reporting NVIs In The Last 28 Days,,Operational monitoring and data governance metrics,inferred,Aaron Olson
19584833-b9ea-4706-bee9-e2d0178ce683,Data Quality - Active Sites Not Reporting NVIs In The Last 28 Days,,Operational monitoring and data governance metrics,inferred,Aaron Olson
831fc6cf-b0ce-4eed-82ab-f6ae382d91be,Data Quality - Active Sites Not Reporting NVIs In The Last 28 Days,,Operational monitoring and data governance metrics,inferred,Aaron Olson
167adfc2-f289-4542-9fef-6b33ac136d26,Data Quality - Active Sites Not Reporting Transactions In The Last 28 Days,,Operational monitoring and data governance metrics,inferred,Aaron Olson
7063f19b-6887-424c-ac1b-3e5285a1371b,Data Quality - Active Sites Not Reporting Transactions In The Last 28 Days,,Operational monitoring and data governance metrics,inferred,Aaron Olson
8ad14c89-4dba-4343-8cb5-02239df4b871,Data Quality - IO Number Data Type Conversion - Revenue Share - Retailer Campaigns -,,Insertion order data from the ad sales workflow,inferred,Aaron Olson
347c71b5-e43a-4154-b0df-7b83b67e3d8a,Data Quality - Market Plan - Missing Demographics,,Operational monitoring and data governance metrics,inferred,Aaron Olson
9336c602-3999-4452-a35c-34396fc50cc8,Data Quality - Market Plan - Missing Demographics,,Operational monitoring and data governance metrics,inferred,Aaron Olson
8133f180-07e3-4efb-8e2b-d937f04a7f52,Data Quality - Market Plan - Missing Demographics,,Operational monitoring and data governance metrics,inferred,Nick Kaufmann
00694dc9-452b-4c6e-9953-2fb6ecbcf5ac,Data Quality - Market Plan - Missing Demographics,,Operational monitoring and data governance metrics,inferred,Aaron Olson
67130521-1857-4b4c-8b2f-d319747c8c43,Data Quality - Market Plan - Missing Demographics,,Operational monitoring and data governance metrics,inferred,Aaron Olson
e7037c64-f445-4d7d-ab8d-cc2449a96fb6,Data Quality - Market Plan - Missing Demographics - Casey's General Stores Only,,Data specific to the Casey's retailer network,inferred,Hailee Mcfarland
dc121861-3d9a-48ab-b32a-377b976d3bac,Data Quality - Market Plan - Missing Demographics - Gulp Media Network Only,,Operational monitoring and data governance metrics,inferred,Aaron Olson
437a72a7-ba75-450f-8deb-97d95799af59,Data Quality - Market Plan - Missing Demographics - No Exclusions,,Operational monitoring and data governance metrics,inferred,Hailee Mcfarland
7b7ab94d-3909-4688-825d-b29af1b68455,Data Quality - Market Plan - Missing Screen Count,,Operational monitoring and data governance metrics,inferred,Aaron Olson
e38172d6-026c-42be-8ffe-657a604a9831,Data Quality - Market Plan - Missing Screen Count,,Operational monitoring and data governance metrics,inferred,Aaron Olson
ae82dcd1-2620-4df0-8542-9cd5039503ea,Data Quality - Market Plan - Missing Screen Count - Casey's General Stores Only,,Data specific to the Casey's retailer network,inferred,Hailee Mcfarland
7c54b4de-c6ba-4558-adc6-00329334849b,Data Quality - Market Plan - Missing Screen Count - Gulp Media Network Only,,Operational monitoring and data governance metrics,inferred,Aaron Olson
01c10fda-922e-4da3-8a92-b0f90bca8ec1,Data Quality - Market Plan - Missing Screen Count - No Exclusions,,Operational monitoring and data governance metrics,inferred,Hailee Mcfarland
c0b10d21-33b5-4bd8-8f6d-0a5fe68e090b,Data Quality - Market Plan - Missing Screen Count - NVIs,,Operational monitoring and data governance metrics,inferred,Nick Kaufmann
e10e9f11-52db-44da-a5b5-4f1347b27328,Data Quality - Market Plan - Missing Street or City,,Operational monitoring and data governance metrics,inferred,Aaron Olson
ba2482e3-cc2b-4d12-bd69-5e2b0c4cb80d,Data Quality - Market Plan - Missing Street or City,,Operational monitoring and data governance metrics,inferred,Nick Kaufmann
a9685dfa-3c30-4c62-8500-2928f37d7b2e,Data Quality - Market Plan - Missing Street or City,,Operational monitoring and data governance metrics,inferred,Aaron Olson
87285726-6825-48cf-ad15-36ab0ad9e60e,Data Quality - Market Plan - Missing Street or City,,Operational monitoring and data governance metrics,inferred,Aaron Olson
fdc6815d-7336-495d-a368-c3190db0103e,Data Quality - Market Plan - Missing Street or City,,Operational monitoring and data governance metrics,inferred,Aaron Olson
474c9643-b69e-42ac-a651-532363f6dbb1,Data Quality - Market Plan - Missing Street or City - Casey's General Stores Only,,Data specific to the Casey's retailer network,inferred,Hailee Mcfarland
c25e7028-1092-44e7-ac29-f80fa49012f1,Data Quality - Market Plan - Missing Street or City - Gulp Media Network Only,,Operational monitoring and data governance metrics,inferred,Aaron Olson
0d2707d2-fca7-4c0b-8602-3a15a7d8c14b,Data Quality - Market Plan - Missing Street or City - No Exclusions,,Operational monitoring and data governance metrics,inferred,Hailee Mcfarland
2190d4af-eada-40d0-969b-ad11ffbc41c7,Data Quality - Market Plan - Programmatic - Sites Not In Vistar,,Operational monitoring and data governance metrics,inferred,Aaron Olson
28b8000b-8dfc-4b6b-97ac-1cdba7cca9aa,Data Quality - Market Plan - Programmatic - Sites Not In Vistar,,Operational monitoring and data governance metrics,inferred,Aaron Olson
